,Task,TaskName,Experiment,Phase,Query,QueryNumber,ContentionFactor,ThreadCount,AverageLatency,AverageLatencyMillis,AverageSize,OperationThroughput,DocumentThroughput,SizeThroughput,ErrorRate,Latency50thPercentile,Latency80thPercentile,Latency90thPercentile,Latency95thPercentile,Latency99thPercentile,WorkersMin,WorkersMax,LatencyMax,LatencyMin,DurationTotal,ErrorsTotal,OperationsTotal,DocumentsTotal,SizeTotal,OverheadTotal
84,query_es2_16_1.q4.reads,query_es2_16_1,es2,q4.reads,"uar_[6,10]: uar_alllow",4,16,1,690435.1897,0.6904351897,368.0791,1344.8090371167295,1344.8090371167295,494996.10005379235,0.0,659079.0,795697.8,874250.9333333333,946295.1999999998,1079860.2033333336,1,1,1445809.0,511994.0,7436000000.0,0.0,10000.0,10000.0,3680791.0,2907340692660.0
85,query_es2_16_4.load.inserts,query_es2_16_4,es2,load.inserts,load,load,16,4,42939323.76321,42.93932376321,156.38311,92.6951580684183,92.6951580684183,14495.957100680846,0.0,34540816.0,43662675.60000007,68573524.8,85161945.64999999,146270175.34666657,4,4,4318937483.0,14688909.0,1078805000000.0001,0.0,100000.0,100000.0,15638311.0,13188268902.0
86,query_es2_16_4.q1.reads,query_es2_16_4,es2,q1.reads,fixed_10: fixed_hf,1,16,4,589063.60835,0.5890636083499999,369.0,6335.129289694218,6335.129289694218,2337662.7078971663,0.0,586596.0,602957.0,612401.0,621237.0,646321.8733333326,4,4,1563842.0,538317.0,6313999000.0,0.0,40000.0,40000.0,14760000.0,4324200807020.0
87,query_es2_16_4.q2.reads,query_es2_16_4,es2,q2.reads,fixed_10: uar,2,16,4,679479.97435,0.6794799743500001,367.510025,5234.231876472128,5234.231876472128,1923632.6877780685,0.0,659300.0,770561.0,834458.4333333333,868866.0,974942.8733333326,4,4,1318387.0,514564.0,7642000000.0,0.0,40000.0,40000.0,14700401.0,4351602576370.0
88,query_es2_16_4.q3.reads,query_es2_16_4,es2,q3.reads,"uar_[6,10]: uar",3,16,4,635082.68915,0.6350826891500001,368.082275,5762.0290639627,5762.0290639627,2120900.7664795113,0.0,615703.0,702496.8,760129.0666666667,804482.4,887049.7066666661,4,4,1105327.0,501862.0,6941999000.0,0.0,40000.0,40000.0,14723291.0,4383380032671.0
89,query_es2_16_4.q4.reads,query_es2_16_4,es2,q4.reads,"uar_[6,10]: uar_alllow",4,16,4,640022.80615,0.64002280615,368.112575,5708.5779518450045,5708.5779518450045,2101399.3294418906,0.0,620646.0,709023.0,765646.0,810232.25,895422.0633333328,4,4,1106099.0,504700.0,7006999000.0,0.0,40000.0,40000.0,14724503.0,4413243753823.0
90,query_es2_16_8.load.inserts,query_es2_16_8,es2,load.inserts,load,load,16,8,84545514.35791,84.54551435791001,156.38311,93.39989641335048,93.39989641335048,14606.166274797593,0.0,56827272.5,99261227.4,132455808.03333333,179054007.79999998,379779798.74666625,8,8,9624590613.0,27432284.0,1070664999000.0001,0.0,100000.0,100000.0,15638311.0,37431336675.0
91,query_es2_16_8.q1.reads,query_es2_16_8,es2,q1.reads,fixed_10: fixed_hf,1,16,8,682922.3172,0.6829223172,369.0,10302.64137831827,10302.64137831827,3801674.668599442,0.0,645101.5,719486.0,854972.0333333333,933618.0,1052358.7499999998,8,8,2278120.0,556652.0,7764999000.0,0.0,80000.0,80000.0,29520000.0,8598875162176.0
92,query_es2_16_8.q2.reads,query_es2_16_8,es2,q2.reads,fixed_10: uar,2,16,8,856662.9666875,0.8566629666875,367.5002375,8072.6546995615245,8072.6546995615245,2966702.5193443513,0.0,814749.0,1023127.2,1159082.4,1283501.499999999,1625356.879999999,8,8,3629473.0,509220.0,9909999000.0,0.0,80000.0,80000.0,29400019.0,8664547916594.0
93,query_es2_16_8.q3.reads,query_es2_16_8,es2,q3.reads,"uar_[6,10]: uar",3,16,8,786909.9192125,0.7869099192125001,368.1022875,8906.703285092774,8906.703285092774,3278577.8533264142,0.0,745156.0,918852.2,1038456.4333333333,1159409.4999999995,1456779.0533333318,8,8,7025870.0,499941.0,8981999000.0,0.0,80000.0,80000.0,29448183.0,8745889768260.0
94,query_es2_16_8.q4.reads,query_es2_16_8,es2,q4.reads,"uar_[6,10]: uar_alllow",4,16,8,768319.940975,0.768319940975,368.15455,9268.91437840343,9268.91437840343,3412393.0019696443,0.0,724221.0,889701.8,1011123.9333333331,1134436.2999999996,1446516.8333333316,8,8,7058205.0,496502.0,8631000000.0,0.0,80000.0,80000.0,29452364.0,8821422109544.0
95,query_es2_16_16.load.inserts,query_es2_16_16,es2,load.inserts,load,load,16,16,201203602.86132,201.20360286131998,156.38311,78.22920374404968,78.22920374404968,12233.726174318133,0.0,115693006.0,217143554.20000008,314289683.1333333,455483804.2999999,1477217664.0733304,16,16,24169477826.0,27310920.0,1278295000000.0,0.0,100000.0,100000.0,15638311.0,144839404713.0
96,query_es2_16_16.q1.reads,query_es2_16_16,es2,q1.reads,fixed_10: fixed_hf,1,16,16,823528.287575,0.823528287575,369.0,17012.227538543328,17012.227538543328,6277511.9617224885,0.0,719757.5,984522.0,1117476.0,1316527.8499999999,1685204.2266666666,16,16,19974471.0,557310.0,9405000000.0,0.0,160000.0,160000.0,59040000.0,20598124192236.0
97,query_es2_16_16.q2.reads,query_es2_16_16,es2,q2.reads,fixed_10: uar,2,16,16,1071925.244225,1.071925244225,367.5722875,12955.465587044535,12955.465587044535,4762070.12145749,0.0,995427.0,1310221.0,1549637.7666666666,1792944.4499999997,2399194.9533333327,16,16,18289232.0,521783.0,12350000000.0,0.0,160000.0,160000.0,58811566.0,20755892204532.0
98,query_es2_16_16.q3.reads,query_es2_16_16,es2,q3.reads,"uar_[6,10]: uar",3,16,16,988696.47425625,0.9886964742562501,368.03551875,14343.343792021516,14343.343792021516,5278859.973106231,0.0,913113.5,1197721.0,1412411.7,1624555.65,2144561.343333331,16,16,20512845.0,512199.0,11155000000.0,0.0,160000.0,160000.0,58885683.0,20958087385578.0
99,query_es2_16_16.q4.reads,query_es2_16_16,es2,q4.reads,"uar_[6,10]: uar_alllow",4,16,16,989621.77564375,0.9896217756437498,368.07041875,14329.213684399068,14329.213684399068,5274159.681174995,0.0,919357.5,1205250.4000000001,1420304.4333333333,1628379.25,2131995.173333333,16,16,7216622.0,515366.0,11166000000.0,0.0,160000.0,160000.0,58891267.0,21144294475940.0
100,query_es3_1_1.load.inserts,query_es3_1_1,es3,load.inserts,load,load,1,1,28348823.88678,28.34882388678,156.38311,35.170215048279914,35.170215048279914,5500.027608618813,0.0,28683969.0,29704027.200000003,30190934.46666667,30703021.4,31526167.246666666,1,1,79681725.0,11075901.0,2843315000000.0,0.0,100000.0,100000.0,15638311.0,8516555699.0
101,query_es3_1_1.q1.reads,query_es3_1_1,es3,q1.reads,fixed_1: fixed_hf,1,1,1,27766048.9605,27.7660489605,355.0,35.94122890249863,35.94122890249863,12759.136260387015,0.0,27776902.0,27923711.8,27993309.1,28052516.35,28208828.903333336,1,1,34147801.0,26865652.0,278232000000.0,0.0,10000.0,10000.0,3550000.0,2843980580345.0
102,query_es3_1_1.q2.reads,query_es3_1_1,es3,q2.reads,fixed_1: uar,2,1,1,14678499.7706,14.6784997706,366.2908,67.70068220420342,67.70068220420342,24798.137045123432,0.0,13832705.0,14182780.2,14421231.333333334,14664539.8,36412976.48333335,1,1,110908484.0,12712428.0,147708999000.0,0.0,10000.0,10000.0,3662908.0,3122721320832.0
103,query_es3_1_1.q3.reads,query_es3_1_1,es3,q3.reads,"uar_[1,5]: uar",3,1,1,11895723.8954,11.8957238954,366.4903,83.64980914166772,83.64980914166772,30656.843647272548,0.0,13696793.0,14068296.2,14320148.166666668,14577645.95,34858921.23000001,1,1,110468358.0,539907.0,119545999000.0,0.0,10000.0,10000.0,3664903.0,3270696815127.0
104,query_es3_1_1.q4.reads,query_es3_1_1,es3,q4.reads,"uar_[1,5]: uar_alllow",4,1,1,11151544.7009,11.1515447009,366.7269,89.21163756177135,89.21163756177135,32716.30728695197,0.0,13619163.0,13974604.399999999,14191481.866666667,14387661.849999998,14675935.506666668,1,1,16595928.0,530931.0,112092999000.0,0.0,10000.0,10000.0,3667269.0,3390818081394.0
105,query_es3_1_4.load.inserts,query_es3_1_4,es3,load.inserts,load,load,1,4,83480177.45161,83.48017745161,156.38311,46.07727991352091,46.07727991352091,7205.70833321693,0.0,30983939.0,58539441.80000001,90115289.89999999,138143579.49999982,673619744.5599992,4,4,31542542982.0,15171528.0,2170266999000.0,0.0,100000.0,100000.0,15638311.0,16936082692.0
106,query_es3_1_4.q1.reads,query_es3_1_4,es3,q1.reads,fixed_1: fixed_hf,1,1,4,34832073.23245,34.83207323245,355.0,113.94420754351731,113.94420754351731,40450.19367794865,0.0,34496071.5,37699261.8,39742736.93333333,41458334.7,45251278.90333332,4,4,58654523.0,28196816.0,351048999000.0,0.0,40000.0,40000.0,14200000.0,8691837061800.0
107,query_es3_1_4.q2.reads,query_es3_1_4,es3,q2.reads,fixed_1: uar,2,1,4,18875151.316625,18.875151316625,366.12535,209.79534574165456,209.79534574165456,76811.39438803428,0.0,18031402.0,18916124.2,19657400.9,21784327.400000013,39287106.37333333,4,4,126252003.0,13558589.0,190661999000.0,0.0,40000.0,40000.0,14645014.0,10098120990752.0
108,query_es3_1_4.q3.reads,query_es3_1_4,es3,q3.reads,"uar_[1,5]: uar",3,1,4,15260037.2615,15.2600372615,366.453825,260.1913724456777,260.1913724456777,95348.1236647182,0.0,17682685.5,18675532.8,19317326.7,20699160.450000003,38419956.689999826,4,4,124326253.0,536561.0,153732999000.0,0.0,40000.0,40000.0,14658153.0,10862076081753.0
109,query_es3_1_4.q4.reads,query_es3_1_4,es3,q4.reads,"uar_[1,5]: uar_alllow",4,1,4,14622010.9311,14.622010931099998,366.696,272.342279777224,272.342279777224,99866.82462518894,0.0,17769348.5,18601582.599999998,19033478.03333333,19417189.6,20206146.97333333,4,4,30154389.0,539950.0,146874000000.0,0.0,40000.0,40000.0,14667840.0,11479431131527.0
110,query_es3_1_8.load.inserts,query_es3_1_8,es3,load.inserts,load,load,1,8,161705460.587,161.70546058700003,156.38311,47.34176016664299,47.34176016664299,7403.451687733749,0.0,35092494.0,84454657.0,145030128.16666666,275360829.65,3260647264.7799993,8,8,33771177163.0,25603698.0,2112300000000.0002,0.0,100000.0,100000.0,15638311.0,47555341465.0
111,query_es3_1_8.q1.reads,query_es3_1_8,es3,q1.reads,fixed_1: fixed_hf,1,1,8,73544162.37505,73.54416237504999,355.0,108.61433899349807,108.61433899349807,38558.090342691816,0.0,73321121.5,81815636.8,86445516.76666667,90447987.44999999,98050997.22999997,8,8,121883838.0,28252359.0,736551000000.0,0.0,80000.0,80000.0,28400000.0,16942416146077.0
112,query_es3_1_8.q2.reads,query_es3_1_8,es3,q2.reads,fixed_1: uar,2,1,8,35176001.6941625,35.176001694162494,366.1498875,226.68797533634827,226.68797533634827,83001.77666700669,0.0,34151811.5,37136146.0,39269243.83333333,42092341.64999998,56349914.04999998,8,8,147184574.0,13960868.0,352908000000.0,0.0,80000.0,80000.0,29291991.0,22839013869770.0
113,query_es3_1_8.q3.reads,query_es3_1_8,es3,q3.reads,"uar_[1,5]: uar",3,1,8,28620520.845275,28.620520845275,366.4405125,278.692236679382,278.692236679382,102124.12603856403,0.0,33522345.5,36859393.2,38961506.733333334,41403250.349999994,55742478.379999846,8,8,151098242.0,533245.0,287055000000.0,0.0,80000.0,80000.0,29315241.0,25666329604890.0
114,query_es3_1_8.q4.reads,query_es3_1_8,es3,q4.reads,"uar_[1,5]: uar_alllow",4,1,8,28007284.5884625,28.007284588462497,366.7129375,284.95000908278155,284.95000908278155,104494.85487139851,0.0,33865291.0,36561260.4,37916381.766666666,39052866.699999996,41407263.92666666,8,8,53429009.0,530390.0,280751000000.0,0.0,80000.0,80000.0,29337035.0,27967979813834.0
115,query_es3_1_16.load.inserts,query_es3_1_16,es3,load.inserts,load,load,1,16,336374458.39644,336.37445839644,156.38311,46.1470873804329,46.1470873804329,7216.62504199385,0.0,56154565.5,139514034.20000002,289676843.76666653,1171216712.749999,7297618643.413333,16,16,42695541299.0,9349045.0,2166984000000.0,0.0,100000.0,100000.0,15638311.0,164422541465.0
116,query_es3_1_16.q1.reads,query_es3_1_16,es3,q1.reads,fixed_1: fixed_hf,1,1,16,159612924.03211874,159.61292403211874,355.0,100.17179462778665,100.17179462778665,35560.98709286426,0.0,159140872.5,174998091.8,183633919.86666667,190920831.0,205405077.9733333,16,16,249426655.0,28860579.0,1597256000000.0,0.0,160000.0,160000.0,56800000.0,34840505822585.0
117,query_es3_1_16.q2.reads,query_es3_1_16,es3,q2.reads,fixed_1: uar,2,1,16,75687466.0554625,75.6874660554625,366.3351125,211.04949666152606,211.04949666152606,77314.84110256853,0.0,74655600.0,81892044.8,86369806.73333333,90645096.0,102978588.52999997,16,16,216177401.0,14314479.0,758115999000.0,0.0,160000.0,160000.0,58613618.0,60404115052726.0
118,query_es3_1_16.q3.reads,query_es3_1_16,es3,q3.reads,"uar_[1,5]: uar",3,1,16,61356056.561775,61.35605656177499,366.54301875,260.34505525066356,260.34505525066356,95427.66246821376,0.0,72882803.5,81119012.4,85758781.36666666,90039196.1,103245455.08999997,16,16,205700371.0,532763.0,614568999000.0,0.0,160000.0,160000.0,58646883.0,72540379601436.0
119,query_es3_1_16.q4.reads,query_es3_1_16,es3,q4.reads,"uar_[1,5]: uar_alllow",4,1,16,59254607.14289375,59.25460714289376,366.7992375,269.6194494532951,269.6194494532951,98896.20847463844,0.0,71477069.5,78465609.0,81975702.93333334,84904000.95,90488942.5,16,16,110614222.0,529956.0,593428999000.0,0.0,160000.0,160000.0,58687878.0,82383613993463.0
120,query_es3_4_1.load.inserts,query_es3_4_1,es3,load.inserts,load,load,4,1,27865488.74873,27.86548874873,156.38311,35.77136659498085,35.77136659498085,5594.037557073215,0.0,28117422.0,29501074.0,29952353.799999997,30344280.25,31532798.779999997,1,1,78225900.0,9983248.0,2795532000000.0,0.0,100000.0,100000.0,15638311.0,9066990949.0
121,query_es3_4_1.q1.reads,query_es3_4_1,es3,q1.reads,fixed_1: fixed_hf,1,4,1,48536350.1151,48.53635011510001,355.0,20.57685149599235,20.57685149599235,7304.782281077285,0.0,48580055.0,49066688.4,49381635.766666666,49628406.0,50043897.49,1,1,52181085.0,45608071.0,485982999000.0,0.0,10000.0,10000.0,3550000.0,2796263039767.0
122,query_es3_4_1.q2.reads,query_es3_4_1,es3,q2.reads,fixed_1: uar,2,4,1,33540100.2201,33.5401002201,366.2402,29.72156834771857,29.72156834771857,10885.233135982118,0.0,32377022.5,33909327.8,34425370.86666667,34936232.4,56730442.83666668,1,1,135180129.0,30071687.0,336456000000.0,0.0,10000.0,10000.0,3662402.0,3282856831751.0
123,query_es3_4_1.q3.reads,query_es3_4_1,es3,q3.reads,"uar_[1,5]: uar",3,4,1,26933365.7199,26.9333657199,366.5273,37.03347098810289,37.03347098810289,13573.778130897685,0.0,32063307.0,33478312.4,34135156.93333333,34600059.05,55367681.63000001,1,1,135910457.0,596783.0,270025999000.0,0.0,10000.0,10000.0,3665273.0,3619570421604.0
124,query_es3_4_1.q4.reads,query_es3_4_1,es3,q4.reads,"uar_[1,5]: uar_alllow",4,4,1,26109012.4486,26.1090124486,366.8147,38.20030713046933,38.20030713046933,14012.434199970967,0.0,31934145.5,33256395.200000003,33904875.13333333,34231476.85,34825490.36333334,1,1,41838073.0,597612.0,261778000000.00003,0.0,10000.0,10000.0,3668147.0,3890197881507.0
125,query_es3_4_4.load.inserts,query_es3_4_4,es3,load.inserts,load,load,4,4,62239291.97479,62.23929197479001,156.38311,63.250626813711726,63.250626813711726,9891.32973057763,0.0,33649080.0,64904629.000000015,91872673.53333333,129033723.09999996,315718556.7766664,4,4,13405612197.0,14666274.0,1581012000000.0,0.0,100000.0,100000.0,15638311.0,16181539954.0
126,query_es3_4_4.q1.reads,query_es3_4_4,es3,q1.reads,fixed_1: fixed_hf,1,4,4,59613417.0304,59.6134170304,355.0,66.95580425965429,66.95580425965429,23769.31051217727,0.0,59419801.0,62709031.6,64528641.099999994,65958085.0,68801215.00666665,4,4,78706429.0,47940116.0,597408999000.0,0.0,40000.0,40000.0,14200000.0,6335156628392.0
127,query_es3_4_4.q2.reads,query_es3_4_4,es3,q2.reads,fixed_1: uar,2,4,4,41955023.249175,41.95502324917501,366.24155,94.87035987854308,94.87035987854308,34745.46765097543,0.0,41055873.0,42758194.8,43857654.766666666,45287233.7,64097406.39333321,4,4,148720443.0,31113903.0,421627999000.0,0.0,40000.0,40000.0,14649662.0,8727389368013.0
128,query_es3_4_4.q3.reads,query_es3_4_4,es3,q3.reads,"uar_[1,5]: uar",3,4,4,33459185.473775,33.459185473774994,366.46845,119.07809772465005,119.07809772465005,43638.36590210103,0.0,40127603.0,42019381.4,43094409.83333333,44280288.0,62411980.493333325,4,4,143302287.0,524737.0,335913999000.0,0.0,40000.0,40000.0,14658738.0,10415354017893.0
129,query_es3_4_4.q4.reads,query_es3_4_4,es3,q4.reads,"uar_[1,5]: uar_alllow",4,4,4,32810408.1655,32.8104081655,366.717225,121.62195032959549,121.62195032959549,44600.86412395709,0.0,40164320.5,41815618.0,42650787.43333334,43292222.5,44623933.996666655,4,4,56268595.0,520791.0,328888000000.0,0.0,40000.0,40000.0,14668689.0,11761618524366.0
130,query_es3_4_8.load.inserts,query_es3_4_8,es3,load.inserts,load,load,4,8,119109438.0481,119.1094380481,156.38311,65.9824724160274,65.9824724160274,10318.544241907579,0.0,51669862.0,101767682.20000002,153659271.0,242836167.4499998,1232279821.71,8,8,18472589055.0,25703709.0,1515554000000.0,0.0,100000.0,100000.0,15638311.0,44098527919.0
131,query_es3_4_8.q1.reads,query_es3_4_8,es3,q1.reads,fixed_1: fixed_hf,1,4,8,98871359.946775,98.871359946775,355.0,80.85283571108047,80.85283571108047,28702.75667743357,0.0,98546727.5,105058251.4,108794033.93333334,112156085.25,119056854.43666665,8,8,141667460.0,48707649.0,989452000000.0,0.0,80000.0,80000.0,28400000.0,12165548591171.0
132,query_es3_4_8.q2.reads,query_es3_4_8,es3,q2.reads,fixed_1: uar,2,4,8,73058930.9636125,73.05893096361251,366.1336125,109.27648042311854,109.27648042311854,40009.79253860192,0.0,72218906.0,76135177.2,78486663.6,80986236.85,95962374.62666667,8,8,184303883.0,30426756.0,732088000000.0,0.0,80000.0,80000.0,29290689.0,20085450683688.0
133,query_es3_4_8.q3.reads,query_es3_4_8,es3,q3.reads,"uar_[1,5]: uar",3,4,8,59792219.1979,59.79221919790001,366.4951875,133.51357688465026,133.51357688465026,48932.08339413556,0.0,72227304.0,76828954.4,79399124.33333334,81860241.5,96851823.87666667,8,8,196837663.0,529557.0,599189999000.0,0.0,80000.0,80000.0,29319615.0,25945013894141.0
134,query_es3_4_8.q4.reads,query_es3_4_8,es3,q4.reads,"uar_[1,5]: uar_alllow",4,4,8,60942598.9281,60.9425989281,366.7815875,131.0835034687972,131.0835034687972,48079.015497347194,0.0,74486891.5,78713111.2,80924726.56666666,82753089.1,86153659.69666666,8,8,100044888.0,532805.0,610298000000.0,0.0,80000.0,80000.0,29342527.0,30743596526647.0
135,query_es3_4_16.load.inserts,query_es3_4_16,es3,load.inserts,load,load,4,16,249398236.77236,249.39823677236,156.38311,62.22543028885045,62.22543028885045,9731.006309658631,0.0,83219451.5,177260159.60000002,300854079.7,630394302.8999991,4376353117.106649,16,16,31783022411.0,23527687.0,1607060000000.0,0.0,100000.0,100000.0,15638311.0,171888781073.0
136,query_es3_4_16.q1.reads,query_es3_4_16,es3,q1.reads,fixed_1: fixed_hf,1,4,16,215352142.09278125,215.35214209278118,355.0,74.25348565550442,74.25348565550442,26359.98740770407,0.0,214941661.0,228399260.39999998,235830185.4,242417617.1,255238963.94,16,16,297471267.0,45837574.0,2154780999000.0,0.0,160000.0,160000.0,56800000.0,25888225515814.0
137,query_es3_4_16.q2.reads,query_es3_4_16,es3,q2.reads,fixed_1: uar,2,4,16,153344838.8496,153.34483884959997,366.07724375,104.21673962113094,104.21673962113094,38151.376793115036,0.0,152426289.0,162377220.0,168132653.03333333,173283794.1,187361391.14999998,16,16,289176709.0,30031705.0,1535261999000.0,0.0,160000.0,160000.0,58572359.0,60373693953552.0
138,query_es3_4_16.q3.reads,query_es3_4_16,es3,q3.reads,"uar_[1,5]: uar",3,4,16,123102586.83074374,123.10258683074375,366.55509375,129.86064340256038,129.86064340256038,47601.08031686085,0.0,149178750.5,160557210.6,166533911.8333333,172023921.04999998,186426160.08333328,16,16,283083869.0,539406.0,1232089999000.0,0.0,160000.0,160000.0,58648815.0,84945060552163.0
139,query_es3_4_16.q4.reads,query_es3_4_16,es3,q4.reads,"uar_[1,5]: uar_alllow",4,4,16,119200220.5981375,119.20022059813749,366.8270125,134.12376941441562,134.12376941441562,49200.22163952895,0.0,145250462.0,155695550.0,160903892.16666666,165192377.04999998,173334636.35999998,16,16,198758582.0,535657.0,1192928000000.0,0.0,160000.0,160000.0,58692322.0,104669490264666.0
140,query_es3_8_1.load.inserts,query_es3_8_1,es3,load.inserts,load,load,8,1,27453652.49639,27.45365249639,156.38311,36.33672077676889,36.33672077676889,5682.449402272735,0.0,27705497.5,28753375.2,29194306.866666667,29616543.05,30815237.31,1,1,77868475.0,10266226.0,2752036999000.0,0.0,100000.0,100000.0,15638311.0,6761935778.0
141,query_es3_8_1.q1.reads,query_es3_8_1,es3,q1.reads,fixed_1: fixed_hf,1,8,1,72880156.0951,72.8801560951,355.0,13.71081961908601,13.71081961908601,4867.340964775533,0.0,72983068.0,73330240.8,73515286.26666667,73692791.0,75526363.09333333,1,1,79260288.0,68533168.0,729351000000.0,0.0,10000.0,10000.0,3550000.0,2752726402807.0
142,query_es3_8_1.q2.reads,query_es3_8_1,es3,q2.reads,fixed_1: uar,2,8,1,56962326.4876,56.9623264876,366.2048,17.52722419164832,17.52722419164832,6418.553629657734,0.0,55381151.5,58355455.8,59291085.06666666,59873329.89999999,81345490.15666667,1,1,159491399.0,51930196.0,570540999000.0,0.0,10000.0,10000.0,3662048.0,3482657716040.0
143,query_es3_8_1.q3.reads,query_es3_8_1,es3,q3.reads,"uar_[1,5]: uar",3,8,1,45729620.5709,45.7296205709,366.4608,21.840641940147904,21.840641940147904,8003.739117900153,0.0,55074536.5,57378637.4,59026447.36666666,59679852.55,80195673.31000006,1,1,159471241.0,546533.0,457862000000.0,0.0,10000.0,10000.0,3664608.0,4053550589779.0
144,query_es3_8_1.q4.reads,query_es3_8_1,es3,q4.reads,"uar_[1,5]: uar_alllow",4,8,1,45093796.6213,45.0937966213,366.7483,22.14790370091471,22.14790370091471,8122.7060308741775,0.0,55162750.5,57264440.6,58950617.96666667,59466847.400000006,60445256.45999999,1,1,63793317.0,534495.0,451510000000.0,0.0,10000.0,10000.0,3667483.0,4512106662015.0
145,query_es3_8_4.load.inserts,query_es3_8_4,es3,load.inserts,load,load,8,4,49742200.62326,49.742200623260004,156.38311,79.9740883953599,79.9740883953599,12506.596662681291,0.0,33682676.5,57950917.60000001,75005738.6,105087654.24999994,217804703.03666633,4,4,7276492124.0,13830243.0,1250405000000.0,0.0,100000.0,100000.0,15638311.0,14549201114.0
146,query_es3_8_4.q1.reads,query_es3_8_4,es3,q1.reads,fixed_1: fixed_hf,1,8,4,91417611.69795,91.41761169795001,355.0,43.70973240901819,43.70973240901819,15516.955005201458,0.0,91341741.5,94385282.4,96012548.3,97427284.7,100207711.29999998,4,4,133641351.0,73957063.0,915128000000.0,0.0,40000.0,40000.0,14200000.0,5011847344373.0
147,query_es3_8_4.q2.reads,query_es3_8_4,es3,q2.reads,fixed_1: uar,2,8,4,71409632.584925,71.40963258492499,366.130125,55.85305070179784,55.85305070179784,20449.484435080583,0.0,70146832.0,73235477.0,74859915.06666666,76579660.7,95612878.76333329,4,4,201362997.0,53493861.0,716164999000.0,0.0,40000.0,40000.0,14645205.0,8674988892042.0
148,query_es3_8_4.q3.reads,query_es3_8_4,es3,q3.reads,"uar_[1,5]: uar",3,8,4,57406323.333825,57.40632333382499,366.476075,69.53558930461905,69.53558930461905,25483.12984116877,0.0,69512984.0,72650481.8,74546172.96666667,76018368.1,94219709.31333295,4,4,179485087.0,548212.0,575244999000.0,0.0,40000.0,40000.0,14659043.0,11540880969311.0
149,query_es3_8_4.q4.reads,query_es3_8_4,es3,q4.reads,"uar_[1,5]: uar_alllow",4,8,4,56840648.632675,56.84064863267499,366.742875,70.28851678929084,70.28851678929084,25777.812726790293,0.0,69610305.0,72464502.4,74222099.4,75362714.5,77402051.20333332,4,4,87826196.0,551281.0,569083000000.0,0.0,40000.0,40000.0,14669715.0,13844269942348.0
150,query_es3_8_8.load.inserts,query_es3_8_8,es3,load.inserts,load,load,8,8,103339636.3812,103.3396363812,156.38311,75.93913939383795,75.93913939383795,11875.598789131895,0.0,59490799.5,110170087.80000001,157197697.39999992,220300456.9499998,696332190.2333331,8,8,22598874388.0,24032770.0,1316843999000.0,0.0,100000.0,100000.0,15638311.0,46706536962.0
151,query_es3_8_8.q1.reads,query_es3_8_8,es3,q1.reads,fixed_1: fixed_hf,1,8,8,162334784.32595,162.33478432594998,355.0,49.23425353131714,49.23425353131714,17478.160003617584,0.0,162307927.5,168900108.2,172612204.26666665,175925471.39999998,182770716.89333332,8,8,204563736.0,74567606.0,1624884999000.0,0.0,80000.0,80000.0,28400000.0,10578497970803.0
152,query_es3_8_8.q2.reads,query_es3_8_8,es3,q2.reads,fixed_1: uar,2,8,8,131104469.406975,131.104469406975,366.3086875,60.95052341261981,60.95052341261981,22326.706233714784,0.0,129999417.5,136078206.60000002,139754273.06666666,143252252.35,157891746.62999997,8,8,245880435.0,56205079.0,1312540000000.0,0.0,80000.0,80000.0,29304695.0,23581709405399.0
153,query_es3_8_8.q3.reads,query_es3_8_8,es3,q3.reads,"uar_[1,5]: uar",3,8,8,104466967.071225,104.466967071225,366.508775,76.51343575931934,76.51343575931934,28042.845611189325,0.0,127236257.5,133946441.0,137718431.56666666,141094217.25,155628631.60999998,8,8,249637717.0,554581.0,1045568000000.0,0.0,80000.0,80000.0,29320702.0,34085337124287.0
154,query_es3_8_8.q4.reads,query_es3_8_8,es3,q4.reads,"uar_[1,5]: uar_alllow",4,8,8,102202118.7811375,102.20211878113751,366.7660875,78.21451896115477,78.21451896115477,28686.433105077296,0.0,125116420.5,131416668.2,134891568.26666668,137753074.39999998,143064886.88,8,8,156393523.0,553424.0,1022828000000.0,0.0,80000.0,80000.0,29341287.0,42455354062001.0
155,query_es3_8_16.load.inserts,query_es3_8_16,es3,load.inserts,load,load,8,16,230770526.86448,230.77052686447996,156.38311,67.67406276498625,67.67406276498625,10583.080401523748,0.0,104102880.5,210246134.0,331043880.83333325,532414605.54999983,3302726314.656661,16,16,21758257023.0,10548593.0,1477671000000.0,0.0,100000.0,100000.0,15638311.0,169694486226.0
156,query_es3_8_16.q1.reads,query_es3_8_16,es3,q1.reads,fixed_1: fixed_hf,1,8,16,324882093.718175,324.88209371817504,355.0,49.231405452008914,49.231405452008914,17477.148935463167,0.0,324354365.0,339482373.79999995,347941812.76666665,355438662.4499999,370324613.44666666,16,16,444789163.0,73635944.0,3249958000000.0,0.0,160000.0,160000.0,56800000.0,23814655865089.0
157,query_es3_8_16.q2.reads,query_es3_8_16,es3,q2.reads,fixed_1: uar,2,8,16,252038757.96693125,252.0387579669313,366.18953125,63.43889565570442,63.43889565570442,23230.659463180065,0.0,250783258.0,264399029.2,272229191.6333333,279228487.3,296148737.18666667,16,16,396670238.0,59571441.0,2522112000000.0,0.0,160000.0,160000.0,58590325.0,75823271140480.0
