,Task,TaskName,Experiment,Phase,Query,QueryNumber,ContentionFactor,ThreadCount,AverageLatency,AverageLatencyMillis,AverageSize,OperationThroughput,DocumentThroughput,SizeThroughput,ErrorRate,Latency50thPercentile,Latency80thPercentile,Latency90thPercentile,Latency95thPercentile,Latency99thPercentile,WorkersMin,WorkersMax,LatencyMax,LatencyMin,DurationTotal,ErrorsTotal,OperationsTotal,DocumentsTotal,SizeTotal,OverheadTotal
54,query_es2_8_8.q4.reads,query_es2_8_8,es2,q4.reads,"uar_[6,10]: uar_alllow",4,8,8,680668.644,0.6806686439999999,369.1596,10060.372294137118,10060.372294137118,3713883.0119547406,0.0,650284.0,790739.8,879668.9333333333,960432.3999999999,1134575.886666667,8,8,1692809.0,471368.0,993999000.0,0.0,10000.0,10000.0,3691596.0,1141378438164.0
55,query_es2_8_16.load.inserts,query_es2_8_16,es2,load.inserts,load,load,8,16,13506926.16711,13.50692616711,156.5451,1068.2277148283647,1068.2277148283647,167225.81444057784,0.0,6534820.5,13720138.600000003,21448362.666666664,29623069.299999993,73738391.95666641,16,16,8117038287.0,2708503.0,93612999000.0,0.0,100000.0,100000.0,15654510.0,196226262637.0
56,query_es2_8_16.q1.reads,query_es2_8_16,es2,q1.reads,fixed_10: fixed_hf,1,8,16,795773.9172,0.7957739172,367.0,17152.688083513007,17152.688083513007,6295036.526649273,0.0,679825.0,950943.6000000001,1082770.4,1287408.2999999998,1662652.530000001,16,16,19326866.0,481707.0,582999000.0,0.0,10000.0,10000.0,3670000.0,1694470621893.0
57,query_es2_8_16.q2.reads,query_es2_8_16,es2,q2.reads,fixed_10: uar,2,8,16,804305.1228,0.8043051227999999,369.0379,16077.196265588853,16077.196265588853,5933094.747740752,0.0,677146.0,1016222.2000000001,1248899.3,1388445.5,1765066.2233333343,16,16,5286017.0,494276.0,621999000.0,0.0,10000.0,10000.0,3690379.0,1706587487452.0
58,query_es2_8_16.q3.reads,query_es2_8_16,es2,q3.reads,"uar_[6,10]: uar",3,8,16,910743.3227,0.9107433226999999,369.0915,14619.88304093567,14619.88304093567,5396074.561403508,0.0,810949.5,1066593.4000000001,1293305.3333333333,1474800.65,2021623.6866666689,16,16,19007637.0,475150.0,684000000.0,0.0,10000.0,10000.0,3690915.0,1727813672022.0
59,query_es2_8_16.q4.reads,query_es2_8_16,es2,q4.reads,"uar_[6,10]: uar_alllow",4,8,16,901978.7689,0.9019787689000001,369.1536,15037.593984962405,15037.593984962405,5551181.954887218,0.0,837386.0,1086723.0,1309153.0666666667,1469961.9,1948129.6066666679,16,16,11244127.0,476078.0,665000000.0,0.0,10000.0,10000.0,3691536.0,1749870139727.0
60,query_es2_16_1.load.inserts,query_es2_16_1,es2,load.inserts,load,load,16,1,3722981.4651,3.7229814650999997,156.5451,264.801054967403,264.801054967403,41453.3076299776,0.0,3722434.0,4067652.0,4285444.833333333,4540399.6,5349525.976666667,1,1,54996786.0,2313494.0,377642000000.0,0.0,100000.0,100000.0,15654510.0,5428686986.0
61,query_es2_16_1.q1.reads,query_es2_16_1,es2,q1.reads,fixed_10: fixed_hf,1,16,1,482432.6679,0.4824326679,367.0,1932.3671497584542,1932.3671497584542,709178.7439613527,0.0,481561.0,484957.0,488969.6333333333,491964.0,501519.81000000006,1,1,1717572.0,468851.0,5175000000.0,0.0,10000.0,10000.0,3670000.0,378509628371.0
62,query_es2_16_1.q2.reads,query_es2_16_1,es2,q2.reads,fixed_10: uar,2,16,1,487677.4213,0.48767742129999997,369.1339,1802.1265092809515,1802.1265092809515,665225.9866642638,0.0,487595.0,490684.6,493868.0,496930.4,506238.30666666664,1,1,708503.0,472551.0,5549000000.0,0.0,10000.0,10000.0,3691339.0,384144781263.0
63,query_es2_16_1.q3.reads,query_es2_16_1,es2,q3.reads,"uar_[6,10]: uar",3,16,1,561647.1901,0.5616471901,369.0675,1638.0019063066186,1638.0019063066186,604533.2685558179,0.0,529990.5,639261.0000000001,708073.7,769446.45,873588.1666666667,1,1,1059071.0,439264.0,6104999000.0,0.0,10000.0,10000.0,3690675.0,390193712204.0
64,query_es2_16_1.q4.reads,query_es2_16_1,es2,q4.reads,"uar_[6,10]: uar_alllow",4,16,1,564261.9737,0.5642619737,369.1568,1632.6530612244899,1632.6530612244899,602704.9795918367,0.0,533129.0,640347.2,705940.2333333334,774282.75,877969.5366666679,1,1,988466.0,444424.0,6125000000.0,0.0,10000.0,10000.0,3691568.0,396973194376.0
65,query_es2_16_4.load.inserts,query_es2_16_4,es2,load.inserts,load,load,16,4,6646475.88391,6.646475883909999,156.5451,586.7201755466765,586.7201755466765,91848.16855297204,0.0,5418290.5,7659122.0,10075208.1,14149621.999999998,24992911.18999993,4,4,167209945.0,2463999.0,170439000000.0,0.0,100000.0,100000.0,15654510.0,18481570330.0
66,query_es2_16_4.q1.reads,query_es2_16_4,es2,q1.reads,fixed_10: fixed_hf,1,16,4,525071.2792,0.5250712792,369.0,7012.627638588807,7012.627638588807,2587659.59863927,0.0,523699.0,536786.0,545368.6333333333,553201.2,570278.0933333335,4,4,2730575.0,488023.0,1425999000.0,0.0,10000.0,10000.0,3690000.0,692579983345.0
67,query_es2_16_4.q2.reads,query_es2_16_4,es2,q2.reads,fixed_10: uar,2,16,4,526277.5447,0.5262775447000001,369.0995,6574.626281805577,6574.626281805577,2426691.2733012973,0.0,524700.0,538910.6000000001,549337.0666666667,558944.45,581255.9366666669,4,4,768440.0,492216.0,1520999000.0,0.0,10000.0,10000.0,3690995.0,699140290851.0
68,query_es2_16_4.q3.reads,query_es2_16_4,es2,q3.reads,"uar_[6,10]: uar",3,16,4,620753.438,0.620753438,369.1002,5720.823798627002,5720.823798627002,2111557.208237986,0.0,587735.5,715238.2,784936.1,843360.25,968728.7866666666,4,4,1138104.0,460479.0,1748000000.0,0.0,10000.0,10000.0,3691002.0,707684192084.0
69,query_es2_16_4.q4.reads,query_es2_16_4,es2,q4.reads,"uar_[6,10]: uar_alllow",4,16,4,631553.867,0.631553867,369.1783,5599.104143337066,5599.104143337066,2067067.7491601342,0.0,603181.5,725135.6000000001,794366.3999999999,854233.5,1061981.9900000002,4,4,1305915.0,459830.0,1786000000.0,0.0,10000.0,10000.0,3691783.0,717243722860.0
70,query_es2_16_8.load.inserts,query_es2_16_8,es2,load.inserts,load,load,16,8,6893302.96172,6.89330296172,156.5451,1103.582240090739,1103.582240090739,172760.39213322877,0.0,5162351.5,7104792.600000001,11452052.966666667,16832101.749999978,27607197.176666655,8,8,555237144.0,2424076.0,90613999000.0,0.0,100000.0,100000.0,15654510.0,53006694812.0
71,query_es2_16_8.q1.reads,query_es2_16_8,es2,q1.reads,fixed_10: fixed_hf,1,16,8,573518.6478,0.5735186478000001,364.0,12106.537530266345,12106.537530266345,4406779.661016949,0.0,550198.0,586091.8,644714.3,727619.1999999997,895687.3266666671,8,8,10371216.0,487700.0,826000000.0,0.0,10000.0,10000.0,3640000.0,772603334030.0
72,query_es2_16_8.q2.reads,query_es2_16_8,es2,q2.reads,fixed_10: uar,2,16,8,576033.4567,0.5760334567,368.9376,11848.341232227489,11848.341232227489,4371298.578199052,0.0,552975.0,586255.6000000001,666889.3666666667,757511.7999999998,917265.8566666669,8,8,1310552.0,493263.0,844000000.0,0.0,10000.0,10000.0,3689376.0,780703285171.0
73,query_es2_16_8.q3.reads,query_es2_16_8,es2,q3.reads,"uar_[6,10]: uar",3,16,8,686089.3502,0.6860893502,369.0168,10351.966873706004,10351.966873706004,3820049.689440994,0.0,643953.0,818947.6,908125.0333333332,977947.4999999999,1117448.830000001,8,8,1430928.0,467360.0,966000000.0,0.0,10000.0,10000.0,3690168.0,792972047169.0
74,query_es2_16_8.q4.reads,query_es2_16_8,es2,q4.reads,"uar_[6,10]: uar_alllow",4,16,8,685059.282,0.685059282,369.0402,10405.8380914028,10405.8380914028,3840172.570418908,0.0,645582.0,811605.4,911065.9333333332,980448.6499999999,1122069.6533333336,8,8,1384134.0,468853.0,960999000.0,0.0,10000.0,10000.0,3690402.0,806251553982.0
75,query_es2_16_16.load.inserts,query_es2_16_16,es2,load.inserts,load,load,16,16,10047824.75656,10.047824756559999,156.5451,1510.8478878346527,1510.8478878346527,236515.8336858645,0.0,6298931.0,11951024.2,17966613.999999993,25235450.749999993,46356892.17999991,16,16,3098176363.0,2648210.0,66188000000.0,0.0,100000.0,100000.0,15654510.0,181087318891.0
76,query_es2_16_16.q1.reads,query_es2_16_16,es2,q1.reads,fixed_10: fixed_hf,1,16,16,757275.26,0.7572752600000001,369.0,18214.96942617382,18214.96942617382,6721323.718258139,0.0,653495.0,900568.8,1031347.6666666666,1251937.1999999988,1687232.4466666682,16,16,20137803.0,487429.0,548999000.0,0.0,10000.0,10000.0,3690000.0,1238296750522.0
77,query_es2_16_16.q2.reads,query_es2_16_16,es2,q2.reads,fixed_10: uar,2,16,16,792146.8822,0.7921468822000001,369.2155,16891.891891891893,16891.891891891893,6236748.310810811,0.0,680772.5,935504.6000000001,1102227.7333333334,1308374.7,1841283.6700000013,16,16,17794049.0,495601.0,592000000.0,0.0,10000.0,10000.0,3692155.0,1249567219255.0
78,query_es2_16_16.q3.reads,query_es2_16_16,es2,q3.reads,"uar_[6,10]: uar",3,16,16,889649.6641,0.8896496641,369.1851,15873.041068319157,15873.041068319157,5860090.254111514,0.0,779487.5,1040161.6,1256155.3333333333,1422348.25,2032541.0833333335,16,16,18575776.0,470001.0,629999000.0,0.0,10000.0,10000.0,3691851.0,1269320973686.0
79,query_es2_16_16.q4.reads,query_es2_16_16,es2,q4.reads,"uar_[6,10]: uar_alllow",4,16,16,895965.218,0.8959652180000001,369.2035,14880.95238095238,14880.95238095238,5494099.702380952,0.0,789431.5,1065649.4000000001,1294598.6666666665,1466027.9999999995,2034250.1100000003,16,16,18254384.0,459294.0,672000000.0,0.0,10000.0,10000.0,3692035.0,1289577008943.0
80,query_es3_1_1.load.inserts,query_es3_1_1,es3,load.inserts,load,load,1,1,4049745.46513,4.04974546513,156.5451,243.93932741048647,243.93932741048647,38187.506403407344,0.0,3919259.0,4556742.600000001,5002124.1,5534858.3999999985,7493561.139999998,1,1,57858729.0,2323502.0,409938000000.0,0.0,100000.0,100000.0,15654510.0,5052895447.0
81,query_es3_1_1.q1.reads,query_es3_1_1,es3,q1.reads,fixed_1: fixed_hf,1,1,1,7186788.0574,7.186788057400001,355.0,138.47346848343858,138.47346848343858,49158.0813116207,0.0,7176913.0,7210558.600000001,7231440.5,7244926.85,7316459.946666667,1,1,8333504.0,7112099.0,72216000000.0,0.0,10000.0,10000.0,3550000.0,410799697658.0
82,query_es3_1_1.q2.reads,query_es3_1_1,es3,q2.reads,fixed_1: uar,2,1,1,1400680.757,1.4006807570000002,367.4312,682.5939032487306,682.5939032487306,250806.296983365,0.0,777988.0,798431.2,833950.8666666667,1098646.9999999995,22511352.993333332,1,1,92574119.0,739130.0,14649999000.0,0.0,10000.0,10000.0,3674312.0,483450170963.0
83,query_es3_1_1.q3.reads,query_es3_1_1,es3,q3.reads,"uar_[1,5]: uar",3,1,1,1236373.8419,1.2363738418999999,367.8117,779.1803023219574,779.1803023219574,286591.6316035531,0.0,769734.0,787982.6000000001,811912.8666666667,965247.1,7337048.336666672,1,1,91374490.0,471543.0,12834000000.0,0.0,10000.0,10000.0,3678117.0,498615692830.0
84,query_es3_1_1.q4.reads,query_es3_1_1,es3,q4.reads,"uar_[1,5]: uar_alllow",4,1,1,745105.1516,0.7451051516000001,368.1116,1263.4238787113077,1263.4238787113077,465080.9854706254,0.0,757348.5,772755.2,788614.9666666667,830879.2499999999,1277748.2666666682,1,1,2095078.0,468819.0,7915000000.0,0.0,10000.0,10000.0,3681116.0,512127077192.0
85,query_es3_1_4.load.inserts,query_es3_1_4,es3,load.inserts,load,load,1,4,12573785.40806,12.573785408060001,156.5451,309.09034806382823,309.09034806382823,48386.5794466868,0.0,5416471.0,10243457.400000004,17264259.233333327,24174260.349999998,62674235.37333308,4,4,15148021322.0,2478287.0,323529999000.0,0.0,100000.0,100000.0,15654510.0,14695996400.0
86,query_es3_1_4.q1.reads,query_es3_1_4,es3,q1.reads,fixed_1: fixed_hf,1,1,4,7450859.9714,7.4508599714,355.0,534.1595285593467,534.1595285593467,189626.63263856806,0.0,7441067.0,7531436.6,7589692.6,7643460.35,7740348.263333334,4,4,8834246.0,7149190.0,18720999000.0,0.0,10000.0,10000.0,3550000.0,1304807871783.0
87,query_es3_1_4.q2.reads,query_es3_1_4,es3,q2.reads,fixed_1: uar,2,1,4,1391810.9067,1.3918109067000002,367.446,2593.3609958506227,2593.3609958506227,952920.1244813278,0.0,787840.5,814188.6000000001,849907.9,1044925.4999999997,22996120.156666666,4,4,98391892.0,722331.0,3856000000.0,0.0,10000.0,10000.0,3674460.0,1380552186841.0
88,query_es3_1_4.q3.reads,query_es3_1_4,es3,q3.reads,"uar_[1,5]: uar",3,1,4,1331016.5674,1.3310165674,367.805,2637.130801687764,2637.130801687764,969949.894514768,0.0,781666.0,808415.8,836439.8,964397.8999999992,22458825.886666678,4,4,96877186.0,444218.0,3792000000.0,0.0,10000.0,10000.0,3678050.0,1398421122950.0
89,query_es3_1_4.q4.reads,query_es3_1_4,es3,q4.reads,"uar_[1,5]: uar_alllow",4,1,4,759431.9696,0.7594319696,368.1289,4901.9607843137255,4901.9607843137255,1804553.431372549,0.0,768858.0,792231.6000000001,811038.7666666666,849837.6,1470138.573333339,4,4,2151534.0,459553.0,2040000000.0,0.0,10000.0,10000.0,3681289.0,1416141888144.0
90,query_es3_1_8.load.inserts,query_es3_1_8,es3,load.inserts,load,load,1,8,16508638.78912,16.50863878912,156.5451,456.0441815603096,456.0441815603096,71391.48200677682,0.0,6073946.0,15774488.8,23784931.766666666,34828561.999999985,96938241.53999999,8,8,11105757045.0,2528588.0,219277000000.0,0.0,100000.0,100000.0,15654510.0,47043355722.0
91,query_es3_1_8.q1.reads,query_es3_1_8,es3,q1.reads,fixed_1: fixed_hf,1,1,8,7488918.698,7.488918698,355.0,1052.853232259423,1052.853232259423,373762.89745209523,0.0,7456146.0,7541755.2,7598800.066666667,7656013.050000001,7883370.793333334,8,8,14678540.0,7175399.0,9498000000.0,0.0,10000.0,10000.0,3550000.0,1798245404689.0
92,query_es3_1_8.q2.reads,query_es3_1_8,es3,q2.reads,fixed_1: uar,2,1,8,1517662.8929,1.5176628928999998,367.5353,4418.912947414936,4418.912947414936,1624106.4958020328,0.0,799722.5,852558.6,929510.0666666667,1218942.4499999997,23310031.753333356,8,8,114934379.0,719259.0,2263000000.0,0.0,10000.0,10000.0,3675353.0,1875511951616.0
93,query_es3_1_8.q3.reads,query_es3_1_8,es3,q3.reads,"uar_[1,5]: uar",3,1,8,1343514.5993,1.3435145993000002,367.7032,4646.840148698884,4646.840148698884,1708657.9925650556,0.0,791185.0,838869.4,905891.9666666668,1088053.4499999997,22883946.540000014,8,8,110620978.0,452827.0,2152000000.0,0.0,10000.0,10000.0,3677032.0,1898638529913.0
94,query_es3_1_8.q4.reads,query_es3_1_8,es3,q4.reads,"uar_[1,5]: uar_alllow",4,1,8,798729.9855,0.7987299855,367.9303,9057.971014492752,9057.971014492752,3332701.992753623,0.0,793634.0,839669.2,881014.0,953326.0999999999,1521237.7100000023,8,8,2357916.0,465462.0,1104000000.0,0.0,10000.0,10000.0,3679303.0,1920918023243.0
95,query_es3_1_16.load.inserts,query_es3_1_16,es3,load.inserts,load,load,1,16,26701363.46181,26.70136346181,156.5451,551.0491976723681,551.0491976723681,86264.05175454065,0.0,7645127.5,17276976.6,26326670.233333327,50311486.19999997,286793529.68666667,16,16,21136905026.0,2537002.0,181472000000.0,0.0,100000.0,100000.0,15654510.0,187008112905.0
96,query_es3_1_16.q1.reads,query_es3_1_16,es3,q1.reads,fixed_1: fixed_hf,1,1,16,14633433.1605,14.633433160500001,355.0,1071.237279057311,1071.237279057311,380289.23406534543,0.0,14697928.5,14976985.600000001,17129698.466666665,22124982.45,29119754.49000002,16,16,47735598.0,7360513.0,9335000000.0,0.0,10000.0,10000.0,3550000.0,3094104607533.0
97,query_es3_1_16.q2.reads,query_es3_1_16,es3,q2.reads,fixed_1: uar,2,1,16,2312186.7777,2.3121867777000005,367.2821,5271.484065094393,5271.484065094393,1936121.7375444055,0.0,910787.0,1264640.0000000002,2015507.6666666665,3917424.8999999985,32451216.71000025,16,16,219891914.0,750724.0,1896999000.0,0.0,10000.0,10000.0,3672821.0,3246145212233.0
98,query_es3_1_16.q3.reads,query_es3_1_16,es3,q3.reads,"uar_[1,5]: uar",3,1,16,1888701.9268,1.8887019268,367.7644,6973.50069735007,6973.50069735007,2564605.29986053,0.0,916773.5,1255703.4000000001,1743946.5,2588965.0999999996,20754622.15000018,16,16,240593133.0,483506.0,1434000000.0,0.0,10000.0,10000.0,3677644.0,3287340218836.0
99,query_es3_1_16.q4.reads,query_es3_1_16,es3,q4.reads,"uar_[1,5]: uar_alllow",4,1,16,1119571.0518,1.1195710518,368.0519,12820.51282051282,12820.51282051282,4718614.102564102,0.0,983320.0,1331180.2,1587747.7333333334,1856872.2999999998,2588328.9366666717,16,16,18098930.0,490784.0,780000000.0,0.0,10000.0,10000.0,3680519.0,3320990038543.0
100,query_es3_4_1.load.inserts,query_es3_4_1,es3,load.inserts,load,load,4,1,3641258.24835,3.6412582483500002,156.5451,270.67848341736584,270.67848341736584,42373.39025441988,0.0,3627514.5,3958719.4,4110097.533333333,4242361.199999999,4701411.796666665,1,1,55545261.0,2196933.0,369441999000.0,0.0,100000.0,100000.0,15654510.0,5400484384.0
101,query_es3_4_1.q1.reads,query_es3_4_1,es3,q1.reads,fixed_1: fixed_hf,1,4,1,7251985.3334,7.2519853333999995,355.0,137.19114842710349,137.19114842710349,48702.857691621735,0.0,7241670.0,7261945.0,7296593.033333333,7325299.050000001,7443654.84,1,1,8419213.0,7193613.0,72891000000.0,0.0,10000.0,10000.0,3550000.0,370358569793.0
102,query_es3_4_1.q2.reads,query_es3_4_1,es3,q2.reads,fixed_1: uar,2,4,1,1558330.0608,1.5583300608,367.5738,614.7792942333703,614.7792942333703,225976.76134267802,0.0,945371.0,970939.6,1003564.1333333333,1260105.2999999998,22497906.73000002,1,1,91853753.0,885211.0,16265999999.999998,0.0,10000.0,10000.0,3675738.0,443700888338.0
103,query_es3_4_1.q3.reads,query_es3_4_1,es3,q3.reads,"uar_[1,5]: uar",3,4,1,1378952.8171,1.3789528170999998,367.858,699.9860492780379,699.9860492780379,257495.46811532046,0.0,935369.0,957744.0,984690.9666666668,1153274.2499999995,7412945.730000003,1,1,89722857.0,456394.0,14285999000.0,0.0,10000.0,10000.0,3678580.0,460467231516.0
104,query_es3_4_1.q4.reads,query_es3_4_1,es3,q4.reads,"uar_[1,5]: uar_alllow",4,4,1,886889.4114,0.8868894114000001,368.117,1068.604516841688,1068.604516841688,393371.4889262117,0.0,915512.0,932950.2,948969.7,993178.7999999999,1430760.866666669,1,1,2208173.0,458077.0,9357999000.0,0.0,10000.0,10000.0,3681170.0,475425686240.0
105,query_es3_4_4.load.inserts,query_es3_4_4,es3,load.inserts,load,load,4,4,8893106.24514,8.893106245139998,156.5451,439.1377111226455,439.1377111226455,68744.85690146565,0.0,5336467.0,9414181.2,15503842.7,23334459.15,52686291.44999989,4,4,4099151258.0,2375780.0,227718999000.0,0.0,100000.0,100000.0,15654510.0,15537174718.0
106,query_es3_4_4.q1.reads,query_es3_4_4,es3,q1.reads,fixed_1: fixed_hf,1,4,4,7871232.5256,7.871232525600001,355.0,506.0728744939271,506.0728744939271,179655.8704453441,0.0,7862356.0,7961117.8,8035764.966666667,8104609.300000001,8229533.13,4,4,9019534.0,7484436.0,19760000000.0,0.0,10000.0,10000.0,3550000.0,921539473274.0
107,query_es3_4_4.q2.reads,query_es3_4_4,es3,q2.reads,fixed_1: uar,2,4,4,1682268.8982,1.6822688982,367.4343,2226.67557336896,2226.67557336896,818156.9806279226,0.0,1056103.5,1101342.6,1148962.0666666667,1312252.5999999996,23548686.260000013,4,4,97882543.0,927172.0,4491000000.0,0.0,10000.0,10000.0,3674343.0,1001439677345.0
108,query_es3_4_4.q3.reads,query_es3_4_4,es3,q3.reads,"uar_[1,5]: uar",3,4,4,1610127.9667,1.6101279667,367.6909,2293.052578090479,2293.052578090479,843134.5661854085,0.0,1039558.0,1079524.0,1121345.0333333332,1276947.3999999992,23263520.240000024,4,4,97697312.0,465379.0,4360999000.0,0.0,10000.0,10000.0,3676909.0,1021825910374.0
109,query_es3_4_4.q4.reads,query_es3_4_4,es3,q4.reads,"uar_[1,5]: uar_alllow",4,4,4,996742.397,0.996742397,368.0407,3725.7824143070043,3725.7824143070043,1371239.56780924,0.0,1018470.5,1065306.6,1127584.9333333333,1236822.4,1584150.050000011,4,4,2483579.0,458101.0,2684000000.0,0.0,10000.0,10000.0,3680407.0,1041817300245.0
110,query_es3_4_8.load.inserts,query_es3_4_8,es3,load.inserts,load,load,4,8,12492471.81944,12.49247181944,156.5451,615.7407977537775,615.7407977537775,96391.20475844489,0.0,6120012.0,13648292.200000007,22814625.4,28096643.849999998,63814824.753333315,8,8,6098088575.0,2429629.0,162406000000.0,0.0,100000.0,100000.0,15654510.0,54056006134.0
111,query_es3_4_8.q1.reads,query_es3_4_8,es3,q1.reads,fixed_1: fixed_hf,1,4,8,7706551.1578,7.706551157800001,355.0,1027.327000958188,1027.327000958188,364701.0853401567,0.0,7666175.0,7751986.6,7814624.466666667,7873977.3,8289426.270000013,8,8,19067683.0,7323150.0,9733999000.0,0.0,10000.0,10000.0,3550000.0,1347911348510.0
112,query_es3_4_8.q2.reads,query_es3_4_8,es3,q2.reads,fixed_1: uar,2,4,8,1729863.76,1.7298637599999998,367.3643,3895.597974289053,3895.597974289053,1431103.622906116,0.0,1038964.0,1113432.8,1320493.8666666667,1594606.6999999997,23286914.766666673,8,8,112334184.0,916211.0,2567000000.0,0.0,10000.0,10000.0,3673643.0,1427430434889.0
113,query_es3_4_8.q3.reads,query_es3_4_8,es3,q3.reads,"uar_[1,5]: uar",3,4,8,1630185.6128,1.6301856127999999,367.7987,4127.115146512588,4127.115146512588,1517947.5856376393,0.0,1025709.0,1111513.0,1317609.1666666665,1571008.0499999998,23423446.890000027,8,8,116750110.0,471828.0,2423000000.0,0.0,10000.0,10000.0,3677987.0,1453601017088.0
114,query_es3_4_8.q4.reads,query_es3_4_8,es3,q4.reads,"uar_[1,5]: uar_alllow",4,4,8,987973.6356,0.9879736356,368.0479,7199.429229250704,7199.429229250704,2649734.8090243405,0.0,1004081.5,1073106.2,1165782.2666666666,1268773.6,1735109.3000000012,8,8,2721115.0,475184.0,1388999000.0,0.0,10000.0,10000.0,3680479.0,1478635543108.0
115,query_es3_4_16.load.inserts,query_es3_4_16,es3,load.inserts,load,load,4,16,15796274.16376,15.79627416376,156.5451,935.1037965214139,935.1037965214139,146385.91733682438,0.0,6510801.5,16191824.40000001,24308307.03333333,34761483.29999997,96586859.8866666,16,16,11122278581.0,2683778.0,106940000000.0,0.0,100000.0,100000.0,15654510.0,186076401886.0
116,query_es3_4_16.q1.reads,query_es3_4_16,es3,q1.reads,fixed_1: fixed_hf,1,4,16,14888694.3096,14.8886943096,355.0,1028.172016057168,1028.172016057168,365001.0657002946,0.0,15109927.5,15365984.4,20464298.5,22883955.599999998,30394880.81666667,16,16,85223193.0,7416381.0,9725999000.0,0.0,10000.0,10000.0,3550000.0,1898262131905.0
117,query_es3_4_16.q2.reads,query_es3_4_16,es3,q2.reads,fixed_1: uar,2,4,16,2662779.4989,2.6627794989,367.4566,4589.263235090975,4589.263235090975,1686355.0648715303,0.0,1299251.5,1577558.2000000002,2592564.433333333,5056187.849999997,31997575.16333355,16,16,197559236.0,936348.0,2178999000.0,0.0,10000.0,10000.0,3674566.0,2056509362314.0
118,query_es3_4_16.q3.reads,query_es3_4_16,es3,q3.reads,"uar_[1,5]: uar",3,4,16,2188745.6193,2.1887456192999997,367.8483,5411.255411255412,5411.255411255412,1990521.103896104,0.0,1188225.5,1533754.8,2238574.233333333,3446924.6499999953,20197926.336666726,16,16,213812974.0,480789.0,1847999999.9999998,0.0,10000.0,10000.0,3678483.0,2102107515377.0
119,query_es3_4_16.q4.reads,query_es3_4_16,es3,q4.reads,"uar_[1,5]: uar_alllow",4,4,16,1380136.5257,1.3801365257,368.0882,10559.662090813095,10559.662090813095,3886887.0116156284,0.0,1310644.5,1621311.0,2006441.3333333333,2303384.4499999997,3170419.393333336,16,16,6877886.0,492292.0,947000000.0,0.0,10000.0,10000.0,3680882.0,2142291550727.0
120,query_es3_8_1.load.inserts,query_es3_8_1,es3,load.inserts,load,load,8,1,3740873.72996,3.74087372996,156.5451,263.68596056840147,263.68596056840147,41278.745065776464,0.0,3695670.5,4113906.5999999996,4377165.633333333,4675054.7,5550992.51,1,1,56439707.0,2195594.0,379239000000.0,0.0,100000.0,100000.0,15654510.0,5235355580.0
121,query_es3_8_1.q1.reads,query_es3_8_1,es3,q1.reads,fixed_1: fixed_hf,1,8,1,7565756.9891,7.5657569891000005,355.0,131.58760444766102,131.58760444766102,46713.59957891966,0.0,7558346.0,7589871.199999999,7603656.966666667,7616926.050000001,7791486.34,1,1,8453895.0,7493795.0,75995000000.0,0.0,10000.0,10000.0,3550000.0,380082625425.0
122,query_es3_8_1.q2.reads,query_es3_8_1,es3,q2.reads,fixed_1: uar,2,8,1,1834432.8403,1.8344328402999999,367.479,526.7316302343955,526.7316302343955,193562.81274690546,0.0,1214519.5,1246441.6,1282968.1666666667,1522999.9,23281512.466666676,1,1,94474241.0,1132918.0,18985000000.0,0.0,10000.0,10000.0,3674790.0,456520784602.0
123,query_es3_8_1.q3.reads,query_es3_8_1,es3,q3.reads,"uar_[1,5]: uar",3,8,1,1589399.1988,1.5893991988,367.7303,611.134877467457,611.134877467457,224732.81183157122,0.0,1206819.0,1237204.2000000002,1266909.2333333334,1410908.4499999997,7837174.806666669,1,1,91597240.0,455394.0,16363000000.0,0.0,10000.0,10000.0,3677303.0,476017098601.0
124,query_es3_8_1.q4.reads,query_es3_8_1,es3,q4.reads,"uar_[1,5]: uar_alllow",4,8,1,1076282.605,1.076282605,368.0466,890.7892392659896,890.7892392659896,327851.95082843397,0.0,1173777.5,1193438.6,1212428.0666666667,1244598.7,1695011.1633333336,1,1,2495776.0,454114.0,11226000000.0,0.0,10000.0,10000.0,3680466.0,493050458858.0
125,query_es3_8_4.load.inserts,query_es3_8_4,es3,load.inserts,load,load,8,4,8503674.03241,8.50367403241,156.5451,456.58973129694317,456.58973129694317,71476.88514485309,0.0,6328055.0,9445433.800000006,14149702.499999996,20239620.499999996,42001295.77999996,4,4,1086444381.0,2604102.0,219015000000.0,0.0,100000.0,100000.0,15654510.0,16543176391.0
126,query_es3_8_4.q1.reads,query_es3_8_4,es3,q1.reads,fixed_1: fixed_hf,1,8,4,8061518.6856,8.0615186856,355.0,492.0533627935523,492.0533627935523,174678.94379171106,0.0,8045713.5,8161404.0,8234773.199999999,8295108.65,8422618.63,4,4,10643165.0,7709653.0,20322999000.0,0.0,10000.0,10000.0,3550000.0,887913638302.0
127,query_es3_8_4.q2.reads,query_es3_8_4,es3,q2.reads,fixed_1: uar,2,8,4,1895333.8826,1.8953338826,367.5314,1953.125,1953.125,717834.765625,0.0,1291150.0,1344696.4,1398407.0333333334,1574248.4499999997,23819073.226666693,4,4,99951785.0,1165768.0,5120000000.0,0.0,10000.0,10000.0,3675314.0,970213887695.0
