,Task,TaskName,Experiment,Phase,Query,QueryNumber,ContentionFactor,ThreadCount,AverageLatency,AverageLatencyMillis,AverageSize,OperationThroughput,DocumentThroughput,SizeThroughput,ErrorRate,Latency50thPercentile,Latency80thPercentile,Latency90thPercentile,Latency95thPercentile,Latency99thPercentile,WorkersMin,WorkersMax,LatencyMax,LatencyMin,DurationTotal,ErrorsTotal,OperationsTotal,DocumentsTotal,SizeTotal,OverheadTotal
102,query_es2_16_8.q4.reads,query_es2_16_8,es2,q4.reads,"uar_[6,10]: uar_alllow",4,16,8,7177274.2388,7.1772742388,358.7329,1002.8078620136382,930.5054151624549,359740.1724829523,0.0,619711.0,763686.6,909696.1000000001,89637720.85,94341190.62666668,8,8,112977952.0,464946.0,9972000000.0,0.0,10000.0,9279.0,3587329.0,934316937590.0
103,query_es2_16_8.q5.reads,query_es2_16_8,es2,q5.reads,fixed_int: int,5,16,8,4545910.10128,4.5459101012800005,386.0,1582.979801177737,1582.979801177737,611030.2032546065,0.0,4545293.5,4610211.0,4647171.066666666,4681360.550000001,4758371.8100000005,8,8,11524979.0,4170889.0,63172000000.0,0.0,100000.0,100000.0,38600000.0,1068532643564.0
104,query_es2_16_8.q6.7,query_es2_16_8,es2,q6.7,fixed_int: int_txn,6,16,8,5868994.605505,5.868994605505001,193.0,2223.976717454622,1111.988358727311,429227.50646874204,0.0,5903629.5,7106261.0,7629205.066666666,8022602.499999999,8935053.226666667,8,8,19138424.0,4187783.0,89928999000.0,0.0,200000.0,100000.0,38600000.0,1063188862706.0
105,query_es2_16_16.load.inserts,query_es2_16_16,es2,load.inserts,load,load,16,16,10434381.26392,10.43438126392,174.4612,1459.6835406083962,1459.6835406083962,254658.14211478952,0.0,6535921.5,12400836.4,18620696.733333334,25947009.04999993,46959800.076666646,16,16,4111951082.0,2684689.0,68507999999.99999,0.0,100000.0,100000.0,17446120.0,232458108574.0
106,query_es2_16_16.q1.reads,query_es2_16_16,es2,q1.reads,fixed_10: fixed_hf,1,16,16,793280.6061,0.7932806061000001,386.0,17094.046314609084,17094.046314609084,6598301.877439106,0.0,669601.5,929116.0,1036007.6666666666,1225166.2999999998,1608944.4700000002,16,16,19965752.0,534600.0,584999000.0,0.0,10000.0,10000.0,3860000.0,1327771584105.0
107,query_es2_16_16.q2.reads,query_es2_16_16,es2,q2.reads,fixed_10: uar,2,16,16,13183357.8445,13.1833578445,358.7391,1039.6091069757772,964.6532903628236,372948.435388294,0.0,657088.0,843967.2,13299457.099999998,163062901.59999996,189047582.8366667,16,16,283980622.0,471921.0,9619000000.0,0.0,10000.0,9279.0,3587391.0,1337477387212.0
108,query_es2_16_16.q3.reads,query_es2_16_16,es2,q3.reads,"uar_[6,10]: uar",3,16,16,12465004.238,12.465004238,360.4058,1150.880423523996,1072.9658188514213,414783.97974450456,0.0,654475.5,863490.2,11392274.999999989,158522871.74999988,189498556.23000002,16,16,250528443.0,463076.0,8689000000.0,0.0,10000.0,9323.0,3604058.0,1489023520619.0
109,query_es2_16_16.q4.reads,query_es2_16_16,es2,q4.reads,"uar_[6,10]: uar_alllow",4,16,16,12919878.0403,12.9198780403,359.3541,1089.4434131652047,1012.5287081957413,391495.9572389103,0.0,644017.5,854248.0000000001,12414827.766666658,162518811.14999998,191187528.86666673,16,16,272967513.0,460180.0,9178999000.0,0.0,10000.0,9294.0,3593541.0,1617127835173.0
110,query_es2_16_16.q5.reads,query_es2_16_16,es2,q5.reads,fixed_int: int,5,16,16,6913350.30542,6.913350305420001,380.0,2054.56936226167,2054.56936226167,780736.3576594347,0.0,6099352.0,8531330.0,9447174.4,11136012.299999997,14411859.78,16,16,44725159.0,4367002.0,48672000000.0,0.0,100000.0,100000.0,38000000.0,1829405336157.0
111,query_es2_16_16.q6.7,query_es2_16_16,es2,q6.7,fixed_int: int_txn,6,16,16,7769891.418955,7.769891418955,190.0,3222.6877215597806,1611.3438607798903,612310.6670963584,0.0,7487694.0,9961654.600000001,11171587.833333332,12315126.449999996,14730392.366666663,16,16,35697448.0,4439436.0,62060000000.0,0.0,200000.0,100000.0,38000000.0,1985712756984.0
